-80	2.5	60.877913838
-80	3.0	61.304369502
-80	3.5	61.7348723804
-80	4.0	62.1696350977
-80	4.5	62.6088652773
-80	5.0	63.0527655415
-80	5.5	63.5015335116
-80	6.0	63.9553618081
-80	6.5	64.4144380503
-80	7.0	64.8789448565
-80	7.5	65.3490598442
-80	8.0	65.8249556296
-80	8.5	66.3067998282
-80	9.0	66.7947550544
-80	9.5	67.2889789214
-80	10.0	67.7896240417
-79.5	-40	5.88841847146
-79.5	-39.5	7.25869105424
-79.5	-39.0	8.59671023932
-79.5	-38.5	9.90311312706
-79.5	-38.0	11.1785318168
-79.5	-37.5	12.423593407
-79.5	-37.0	13.6389199949
-79.5	-36.5	14.825128677
-79.5	-36.0	15.9828315485
-79.5	-35.5	17.1126357039
-79.5	-35.0	18.2151432365
-79.5	-34.5	19.2909512387
-79.5	-34.0	20.3406518018
-79.5	-33.5	21.3648320162
-79.5	-33.0	22.3640739713
-79.5	-32.5	23.3389547555
-79.5	-32.0	24.290046456
-79.5	-31.5	25.2179161594
-79.5	-31.0	26.1231259508
-79.5	-30.5	27.0062329148
-79.5	-30.0	27.8677891346
-79.5	-29.5	28.7083416927
-79.5	-29.0	29.5284326703
-79.5	-28.5	30.3285991479
-79.5	-28.0	31.1093732049
-79.5	-27.5	31.8712819195
-79.5	-27.0	32.6148473691
-79.5	-26.5	33.3405866302
-79.5	-26.0	34.0490117781
-79.5	-25.5	34.7406298871
-79.5	-25.0	35.4159430306
-79.5	-24.5	36.075448281
-79.5	-24.0	36.7196377096
-79.5	-23.5	37.3489983869
-79.5	-23.0	37.9640123821
-79.5	-22.5	38.5651567636
-79.5	-22.0	39.1529035988
-79.5	-21.5	39.7277199541
-79.5	-21.0	40.2900678948
-79.5	-20.5	40.8404044854
-79.5	-20.0	41.379181789
-79.5	-19.5	41.9068468682
-79.5	-19.0	42.4238417843
-79.5	-18.5	42.9306035976
-79.5	-18.0	43.4275643676
-79.5	-17.5	43.9151511525
-79.5	-17.0	44.3937860098
-79.5	-16.5	44.8638859957
-79.5	-16.0	45.3258631658
-79.5	-15.5	45.7801245743
-79.5	-15.0	46.2270722746
-79.5	-14.5	46.667103319
-79.5	-14.0	47.100609759
-79.5	-13.5	47.5279786449
-79.5	-13.0	47.9495920261
-79.5	-12.5	48.3658269509
-79.5	-12.0	48.7770554666
-79.5	-11.5	49.1836446198
-79.5	-11.0	49.5859564556
-79.5	-10.5	49.9843480185
-79.5	-10.0	50.3791713519
-79.5	-9.5	50.7707734981
-79.5	-9.0	51.1594964985
-79.5	-8.5	51.5456773934
-79.5	-8.0	51.9296482222
-79.5	-7.5	52.3117360233
-79.5	-7.0	52.6922628341
-79.5	-6.5	53.0715456908
-79.5	-6.0	53.4498966289
-79.5	-5.5	53.8276226828
-79.5	-5.0	54.2050258857
-79.5	-4.5	54.5824032701
-79.5	-4.0	54.9600468673
-79.5	-3.5	55.3382437077
-79.5	-3.0	55.7172758207
-79.5	-2.5	56.0974202346
-79.5	-2.0	56.4789489767
-79.5	-1.5	56.8621290736
-79.5	-1.0	57.2472225504
-79.5	-0.5	57.6344864316
-79.5	0.0	58.0241727406
-79.5	0.5	58.4165284996
-79.5	1.0	58.8117957302
-79.5	1.5	59.2102114525
-79.5	2.0	59.6120076861
-79.5	2.5	60.0174114492
-79.5	3.0	60.4266447593
-79.5	3.5	60.8399246327
-79.5	4.0	61.2574630847
-79.5	4.5	61.6794671298
-79.5	5.0	62.1061387812
-79.5	5.5	62.5376750514
-79.5	6.0	62.9742679517
-79.5	6.5	63.4161044925
-79.5	7.0	63.8633666831
-79.5	7.5	64.316231532
-79.5	8.0	64.7748710464
-79.5	8.5	65.2394522328
-79.5	9.0	65.7101370965
-79.5	9.5	66.1870826418
-79.5	10.0	66.6704408722
-79.0	-40	6.53731551525
-79.0	-39.5	7.88840185416
-79.0	-39.0	9.2072861049
-79.0	-38.5	10.4946047588
-79.0	-38.0	11.7509893063
-79.0	-37.5	12.9770662368
-79.0	-37.0	14.1734570385
-79.0	-36.5	15.3407781989
-79.0	-36.0	16.4796412043
-79.0	-35.5	17.5906525401
-79.0	-35.0	18.6744136906
-79.0	-34.5	19.7315211393
-79.0	-34.0	20.7625663684
-79.0	-33.5	21.7681358594
-79.0	-33.0	22.7488110926
-79.0	-32.5	23.7051685474
-79.0	-32.0	24.6377797021
-79.0	-31.5	25.5472110341
-79.0	-31.0	26.4340240198
-79.0	-30.5	27.2987751346
-79.0	-30.0	28.1420158527
-79.0	-29.5	28.9642926476
-79.0	-29.0	29.7661469916
-79.0	-28.5	30.5481153561
-79.0	-28.0	31.3107292115
-79.0	-27.5	32.054515027
-79.0	-27.0	32.7799942712
-79.0	-26.5	33.4876834113
-79.0	-26.0	34.1780939138
-79.0	-25.5	34.8517322439
-79.0	-25.0	35.5090998661
-79.0	-24.5	36.1506932436
-79.0	-24.0	36.777003839
-79.0	-23.5	37.3885181135
-79.0	-23.0	37.9857175275
-79.0	-22.5	38.5690785403
-79.0	-22.0	39.1390726104
-79.0	-21.5	39.6961661951
-79.0	-21.0	40.2408207508
-79.0	-20.5	40.7734927327
-79.0	-20.0	41.2946335954
-79.0	-19.5	41.8046897921
-79.0	-19.0	42.3041027753
-79.0	-18.5	42.7933089962
-79.0	-18.0	43.2727399053
-79.0	-17.5	43.7428219519
-79.0	-17.0	44.2039765844
-79.0	-16.5	44.6566202501
-79.0	-16.0	45.1011643954
-79.0	-15.5	45.5380154658
-79.0	-15.0	45.9675749054
-79.0	-14.5	46.3902391577
-79.0	-14.0	46.8063996652
-79.0	-13.5	47.216442869
-79.0	-13.0	47.6207502097
-79.0	-12.5	48.0196981265
-79.0	-12.0	48.4136580578
-79.0	-11.5	48.802996441
-79.0	-11.0	49.1880747125
-79.0	-10.5	49.5692493076
-79.0	-10.0	49.9468716607
-79.0	-9.5	50.3212882051
-79.0	-9.0	50.6928403733
-79.0	-8.5	51.0618645965
-79.0	-8.0	51.4286923052
-79.0	-7.5	51.7936499286
-79.0	-7.0	52.1570588953
-79.0	-6.5	52.5192356325
-79.0	-6.0	52.8804915666
-79.0	-5.5	53.2411331229
-79.0	-5.0	53.6014617259
-79.0	-4.5	53.9617737989
-79.0	-4.0	54.3223607642
-79.0	-3.5	54.6835090433
-79.0	-3.0	55.0455000565
-79.0	-2.5	55.4086102231
-79.0	-2.0	55.7731109615
-79.0	-1.5	56.1392686891
-79.0	-1.0	56.5073448223
-79.0	-0.5	56.8775957764
-79.0	0.0	57.2502729658
-79.0	0.5	57.6256228038
-79.0	1.0	58.0038867028
-79.0	1.5	58.3853010741
-79.0	2.0	58.7700973283
-79.0	2.5	59.1585018745
-79.0	3.0	59.5507361212
-79.0	3.5	59.9470164757
-79.0	4.0	60.3475543444
-79.0	4.5	60.7525561327
-79.0	5.0	61.1622232449
-79.0	5.5	61.5767520844
-79.0	6.0	61.9963340535
-79.0	6.5	62.4211555536
-79.0	7.0	62.8513979852
-79.0	7.5	63.2872377475
-79.0	8.0	63.7288462389
-79.0	8.5	64.1763898568
-79.0	9.0	64.6300299975
-79.0	9.5	65.0899230564
-79.0	10.0	65.5562204279
-78.5	-40	7.16974502213
-78.5	-39.5	8.5018505599
-78.5	-39.0	9.8018055148
-78.5	-38.5	11.0702457692
-78.5	-38.0	12.3078022044
-78.5	-37.5	13.5151007009
-78.5	-37.0	14.6927621379
-78.5	-36.5	15.8414023938
-78.5	-36.0	16.9616323461
-78.5	-35.5	18.0540578711
-78.5	-35.0	19.119279844
-78.5	-34.5	20.1578941394
-78.5	-34.0	21.1704916306
-78.5	-33.5	22.1576581899
-78.5	-33.0	23.1199746886
-78.5	-32.5	24.0580169973
-78.5	-32.0	24.9723559851
-78.5	-31.5	25.8635575206
-78.5	-31.0	26.732182471
-78.5	-30.5	27.5787867027
-78.5	-30.0	28.4039210811
-78.5	-29.5	29.2081314706
-78.5	-29.0	29.9919587345
-78.5	-28.5	30.7559387351
-78.5	-28.0	31.5006023339
-78.5	-27.5	32.2264753912
-78.5	-27.0	32.9340787664
-78.5	-26.5	33.6239283178
-78.5	-26.0	34.2965349028
-78.5	-25.5	34.9524043778
-78.5	-25.0	35.5920375981
-78.5	-24.5	36.2159304181
-78.5	-24.0	36.8245736911
-78.5	-23.5	37.4184532696
-78.5	-23.0	37.9980500049
-78.5	-22.5	38.5638397473
-78.5	-22.0	39.1162933462
-78.5	-21.5	39.6558766501
-78.5	-21.0	40.1830505061
-78.5	-20.5	40.6982707608
-78.5	-20.0	41.2019882595
-78.5	-19.5	41.6946488465
-78.5	-19.0	42.1766933652
-78.5	-18.5	42.648557658
-78.5	-18.0	43.1106725662
-78.5	-17.5	43.5634639302
-78.5	-17.0	44.0073525894
-78.5	-16.5	44.4427543821
-78.5	-16.0	44.8700801457
-78.5	-15.5	45.2897357166
-78.5	-15.0	45.7021219301
-78.5	-14.5	46.1076346205
-78.5	-14.0	46.5066646214
-78.5	-13.5	46.8995977649
-78.5	-13.0	47.2868148825
-78.5	-12.5	47.6686918046
-78.5	-12.0	48.0455993605
-78.5	-11.5	48.4179033786
-78.5	-11.0	48.7859646862
-78.5	-10.5	49.1501391097
-78.5	-10.0	49.5107774744
-78.5	-9.5	49.8682256049
-78.5	-9.0	50.2228243243
-78.5	-8.5	50.574909455
-78.5	-8.0	50.9248118186
-78.5	-7.5	51.2728572351
-78.5	-7.0	51.6193665242
-78.5	-6.5	51.9646555041
-78.5	-6.0	52.3090349921
-78.5	-5.5	52.6528108048
-78.5	-5.0	52.9962837573
-78.5	-4.5	53.3397496641
-78.5	-4.0	53.6834993386
-78.5	-3.5	54.027818593
-78.5	-3.0	54.3729882389
-78.5	-2.5	54.7192840865
-78.5	-2.0	55.0669769452
-78.5	-1.5	55.4163326233
-78.5	-1.0	55.7676119283
-78.5	-0.5	56.1210706665
-78.5	0.0	56.4769596433
-78.5	0.5	56.835524663
-78.5	1.0	57.1970065289
-78.5	1.5	57.5616410436
-78.5	2.0	57.9296590082
-78.5	2.5	58.3012862233
-78.5	3.0	58.676743488
-78.5	3.5	59.056246601
-78.5	4.0	59.4400063593
-78.5	4.5	59.8282285596
-78.5	5.0	60.221113997
-78.5	5.5	60.618858466
-78.5	6.0	61.02165276
-78.5	6.5	61.4296826713
-78.5	7.0	61.8431289912
-78.5	7.5	62.2621675101
-78.5	8.0	62.6869690175
-78.5	8.5	63.1176993016
-78.5	9.0	63.5545191499
-78.5	9.5	63.9975843486
-78.5	10.0	64.4470456832
-78.0	-40	7.7859097656
-78.0	-39.5	9.09923873599
-78.0	-39.0	10.3804688245
-78.0	-38.5	11.6302353046
-78.0	-38.0	12.8491684485
-78.0	-37.5	14.0378935277
-78.0	-37.0	15.1970308125
-78.0	-36.5	16.3271955723
-78.0	-36.0	17.4289980755
-78.0	-35.5	18.5030435893
-78.0	-35.0	19.5499323802
-78.0	-34.5	20.5702597135
-78.0	-34.0	21.5646158537
-78.0	-33.5	22.533586064
-78.0	-33.0	23.4777506069
-78.0	-32.5	24.3976847436
-78.0	-32.0	25.2939587346
-78.0	-31.5	26.1671378392
-78.0	-31.0	27.0177823158
-78.0	-30.5	27.8464474218
-78.0	-30.0	28.6536834135
-78.0	-29.5	29.4400355463
-78.0	-29.0	30.2060440745
-78.0	-28.5	30.9522442515
-78.0	-28.0	31.6791663297
-78.0	-27.5	32.3873355605
-78.0	-27.0	33.0772721941
-78.0	-26.5	33.7494914801
-78.0	-26.0	34.4045036666
-78.0	-25.5	35.0428140012
-78.0	-25.0	35.6649227301
-78.0	-24.5	36.2713250988
-78.0	-24.0	36.8625113516
-78.0	-23.5	37.4389667318
-78.0	-23.0	38.0011714818
-78.0	-22.5	38.549600843
-78.0	-22.0	39.0847250558
-78.0	-21.5	39.6070093595
-78.0	-21.0	40.1169139925
-78.0	-20.5	40.6148941921
-78.0	-20.0	41.1014001948
-78.0	-19.5	41.5768772358
-78.0	-19.0	42.0417655496
-78.0	-18.5	42.4965003694
-78.0	-18.0	42.9415119278
-78.0	-17.5	43.377225456
-78.0	-17.0	43.8040611843
-78.0	-16.5	44.2224343423
-78.0	-16.0	44.6327551581
-78.0	-15.5	45.0354288593
-78.0	-15.0	45.4308556721
-78.0	-14.5	45.8194308219
-78.0	-14.0	46.2015445332
-78.0	-13.5	46.5775820292
-78.0	-13.0	46.9479235323
-78.0	-12.5	47.3129442638
-78.0	-12.0	47.6730144443
-78.0	-11.5	48.0284992929
-78.0	-11.0	48.3797590281
-78.0	-10.5	48.7271488673
-78.0	-10.0	49.0710190267
-78.0	-9.5	49.4117147219
-78.0	-9.0	49.749576167
-78.0	-8.5	50.0849385756
-78.0	-8.0	50.4181321599
-78.0	-7.5	50.7494821314
-78.0	-7.0	51.0793087003
-78.0	-6.5	51.4079270761
-78.0	-6.0	51.7356474672
-78.0	-5.5	52.0627750808
-78.0	-5.0	52.3896101234
-78.0	-4.5	52.7164478002
-78.0	-4.0	53.0435783158
-78.0	-3.5	53.3712868734
-78.0	-3.0	53.6998536754
-78.0	-2.5	54.0295539232
-78.0	-2.0	54.3606578172
-78.0	-1.5	54.6934305566
-78.0	-1.0	55.0281323399
-78.0	-0.5	55.3650183645
-78.0	0.0	55.7043388266
-78.0	0.5	56.0463389217
-78.0	1.0	56.3912588442
-78.0	1.5	56.7393337873
-78.0	2.0	57.0907939435
-78.0	2.5	57.4458645041
-78.0	3.0	57.8047656594
-78.0	3.5	58.167712599
-78.0	4.0	58.534915511
-78.0	4.5	58.906579583
-78.0	5.0	59.2829050012
-78.0	5.5	59.664086951
-78.0	6.0	60.0503156167
-78.0	6.5	60.4417761818
-78.0	7.0	60.8386488286
-78.0	7.5	61.2411087385
-78.0	8.0	61.6493260918
-78.0	8.5	62.0634660679
-78.0	9.0	62.4836888452
-78.0	9.5	62.910149601
-78.0	10.0	63.3429985117
-77.5	-40	8.38601141817
-77.5	-39.5	9.68076684591
-77.5	-39.0	10.9434752886
-77.5	-38.5	12.1747714106
-77.5	-38.0	13.3752848752
-77.5	-37.5	14.5456403449
-77.5	-37.0	15.686457481
-77.5	-36.5	16.7983509438
-77.5	-36.0	17.8819303928
-77.5	-35.5	18.9378004863
-77.5	-35.0	19.9665608816
-77.5	-34.5	20.9688062352
-77.5	-34.0	21.9451262023
-77.5	-33.5	22.8961054374
-77.5	-33.0	23.8223235938
-77.5	-32.5	24.7243553239
-77.5	-32.0	25.602770279
-77.5	-31.5	26.4581331095
-77.5	-31.0	27.2910034649
-77.5	-30.5	28.1019359933
-77.5	-30.0	28.8914803423
-77.5	-29.5	29.6601811581
-77.5	-29.0	30.4085780862
-77.5	-28.5	31.1372057708
-77.5	-28.0	31.8465938554
-77.5	-27.5	32.5372669824
-77.5	-27.0	33.209744793
-77.5	-26.5	33.8645419277
-77.5	-26.0	34.5021680258
-77.5	-25.5	35.1231277257
-77.5	-25.0	35.7279206648
-77.5	-24.5	36.3170414793
-77.5	-24.0	36.8909798048
-77.5	-23.5	37.4502202755
-77.5	-23.0	37.9952425248
-77.5	-22.5	38.5265211851
-77.5	-22.0	39.0445258877
-77.5	-21.5	39.549721263
-77.5	-21.0	40.0425669404
-77.5	-20.5	40.5235175482
-77.5	-20.0	40.9930227138
-77.5	-19.5	41.4515270636
-77.5	-19.0	41.8994702229
-77.5	-18.5	42.3372868161
-77.5	-18.0	42.7654064665
-77.5	-17.5	43.1842537966
-77.5	-17.0	43.5942484277
-77.5	-16.5	43.9958049801
-77.5	-16.0	44.3893330732
-77.5	-15.5	44.7752373254
-77.5	-15.0	45.153917354
-77.5	-14.5	45.5257677755
-77.5	-14.0	45.8911782051
-77.5	-13.5	46.2505332573
-77.5	-13.0	46.6042125453
-77.5	-12.5	46.9525906817
-77.5	-12.0	47.2960372776
-77.5	-11.5	47.6349169436
-77.5	-11.0	47.9695892889
-77.5	-10.5	48.3004089219
-77.5	-10.0	48.6277254501
-77.5	-9.5	48.9518834797
-77.5	-9.0	49.2732226161
-77.5	-8.5	49.5920774637
-77.5	-8.0	49.9087776258
-77.5	-7.5	50.2236477049
-77.5	-7.0	50.5370073022
-77.5	-6.5	50.8491710182
-77.5	-6.0	51.1604484522
-77.5	-5.5	51.4711442025
-77.5	-5.0	51.7815578666
-77.5	-4.5	52.0919840408
-77.5	-4.0	52.4027123205
-77.5	-3.5	52.7140273
-77.5	-3.0	53.0262085726
-77.5	-2.5	53.3395307309
-77.5	-2.0	53.6542633661
-77.5	-1.5	53.9706710685
-77.5	-1.0	54.2890134276
-77.5	-0.5	54.6095450318
-77.5	0.0	54.9325154683
-77.5	0.5	55.2581693236
-77.5	1.0	55.5867461829
-77.5	1.5	55.9184806308
-77.5	2.0	56.2536022505
-77.5	2.5	56.5923356244
-77.5	3.0	56.9349003339
-77.5	3.5	57.2815109593
-77.5	4.0	57.63237708
-77.5	4.5	57.9877032744
-77.5	5.0	58.3476891198
-77.5	5.5	58.7125291926
-77.5	6.0	59.0824130682
-77.5	6.5	59.4575253209
-77.5	7.0	59.838045524
-77.5	7.5	60.2241482501
-77.5	8.0	60.6160030703
-77.5	8.5	61.0137745551
-77.5	9.0	61.4176222739
-77.5	9.5	61.827700795
-77.5	10.0	62.2441596858
-77.0	-40	8.97025055136
-77.0	-39.5	10.2466342522
-77.0	-39.0	11.4910230605
-77.0	-38.5	12.7040510316
-77.0	-38.0	13.88634722
-77.0	-37.5	15.0385356789
-77.0	-37.0	16.1612354608
-77.0	-36.5	17.2550606169
-77.0	-36.0	18.3206201977
-77.0	-35.5	19.3585182526
-77.0	-35.0	20.3693538298
-77.0	-34.5	21.3537209768
-77.0	-34.0	22.3122087399
-77.0	-33.5	23.2454011645
-77.0	-33.0	24.153877295
-77.0	-32.5	25.0382111746
-77.0	-32.0	25.8989718459
-77.0	-31.5	26.7367233501
-77.0	-31.0	27.5520247276
-77.0	-30.5	28.3454300177
-77.0	-30.0	29.117488259
-77.0	-29.5	29.8687434886
-77.0	-29.0	30.599734743
-77.0	-28.5	31.3109960575
-77.0	-28.0	32.0030564665
-77.0	-27.5	32.6764400034
-77.0	-27.0	33.3316657005
-77.0	-26.5	33.9692475892
-77.0	-26.0	34.5896946999
-77.0	-25.5	35.1935110618
-77.0	-25.0	35.7811957035
-77.0	-24.5	36.3532426522
-77.0	-24.0	36.9101409343
-77.0	-23.5	37.4523745752
-77.0	-23.0	37.9804225993
-77.0	-22.5	38.4947590299
-77.0	-22.0	38.9958528893
-77.0	-21.5	39.484168199
-77.0	-21.0	39.9601639792
-77.0	-20.5	40.4242942495
-77.0	-20.0	40.8770080281
-77.0	-19.5	41.3187493323
-77.0	-19.0	41.7499571787
-77.0	-18.5	42.1710655824
-77.0	-18.0	42.582503558
-77.0	-17.5	42.9846951187
-77.0	-17.0	43.3780592769
-77.0	-16.5	43.763010044
-77.0	-16.0	44.1399564304
-77.0	-15.5	44.5093024454
-77.0	-15.0	44.8714470973
-77.0	-14.5	45.2267843936
-77.0	-14.0	45.5757033406
-77.0	-13.5	45.9185879437
-77.0	-13.0	46.2558172072
-77.0	-12.5	46.5877651346
-77.0	-12.0	46.914800728
-77.0	-11.5	47.2372879891
-77.0	-11.0	47.555585918
-77.0	-10.5	47.8700485141
-77.0	-10.0	48.1810247759
-77.0	-9.5	48.4888587007
-77.0	-9.0	48.7938892849
-77.0	-8.5	49.0964505237
-77.0	-8.0	49.3968714117
-77.0	-7.5	49.6954759421
-77.0	-7.0	49.9925831073
-77.0	-6.5	50.2885068987
-77.0	-6.0	50.5835563066
-77.0	-5.5	50.8780353204
-77.0	-5.0	51.1722429286
-77.0	-4.5	51.4664731183
-77.0	-4.0	51.7610148761
-77.0	-3.5	52.0561521872
-77.0	-3.0	52.352164036
-77.0	-2.5	52.649324406
-77.0	-2.0	52.9479022794
-77.0	-1.5	53.2481616376
-77.0	-1.0	53.550361461
-77.0	-0.5	53.854755729
-77.0	0.0	54.1615934198
-77.0	0.5	54.471118511
-77.0	1.0	54.7835699788
-77.0	1.5	55.0991817987
-77.0	2.0	55.4181829449
-77.0	2.5	55.7407973908
-77.0	3.0	56.0672441089
-77.0	3.5	56.3977370704
-77.0	4.0	56.7324852458
-77.0	4.5	57.0716926043
-77.0	5.0	57.4155581144
-77.0	5.5	57.7642757435
-77.0	6.0	58.1180344579
-77.0	6.5	58.4770182229
-77.0	7.0	58.8414060029
-77.0	7.5	59.2113717613
-77.0	8.0	59.5870844605
-77.0	8.5	59.9687080618
-77.0	9.0	60.3564015256
-77.0	9.5	60.7503188112
-77.0	10.0	61.150608877
-76.5	-40	9.53882663567
-76.5	-39.5	10.7970392163
-76.5	-39.0	12.0233091928
-76.5	-38.5	13.2182700113
-76.5	-38.0	14.3825501173
-76.5	-37.5	15.5167729552
-76.5	-37.0	16.6215569683
-76.5	-36.5	17.697515599
-76.5	-36.0	18.7452572887
-76.5	-35.5	19.7653854776
-76.5	-35.0	20.7584986053
-76.5	-34.5	21.7251901099
-76.5	-34.0	22.666048429
-76.5	-33.5	23.5816569989
-76.5	-33.0	24.4725942549
-76.5	-32.5	25.3394336314
-76.5	-32.0	26.1827435617
-76.5	-31.5	27.0030874783
-76.5	-31.0	27.8010238125
-76.5	-30.5	28.5771059946
-76.5	-30.0	29.3318824541
-76.5	-29.5	30.0658966192
-76.5	-29.0	30.7796869175
-76.5	-28.5	31.4737867751
-76.5	-28.0	32.1487246175
-76.5	-27.5	32.805023869
-76.5	-27.0	33.4432029531
-76.5	-26.5	34.0637752921
-76.5	-26.0	34.6672493072
-76.5	-25.5	35.254128419
-76.5	-25.0	35.8249110468
-76.5	-24.5	36.3800906089
-76.5	-24.0	36.9201555227
-76.5	-23.5	37.4455892046
-76.5	-23.0	37.9568700699
-76.5	-22.5	38.4544715329
-76.5	-22.0	38.9388620072
-76.5	-21.5	39.410504905
-76.5	-21.0	39.8698586376
-76.5	-20.5	40.3173766155
-76.5	-20.0	40.7535072481
-76.5	-19.5	41.1786939436
-76.5	-19.0	41.5933751094
-76.5	-18.5	41.997984152
-76.5	-18.0	42.3929494766
-76.5	-17.5	42.7786944877
-76.5	-17.0	43.1556375886
-76.5	-16.5	43.5241921817
-76.5	-16.0	43.8847666683
-76.5	-15.5	44.2377644488
-76.5	-15.0	44.5835839225
-76.5	-14.5	44.9226184879
-76.5	-14.0	45.2552565423
-76.5	-13.5	45.581881482
-76.5	-13.0	45.9028717025
-76.5	-12.5	46.218600598
-76.5	-12.0	46.529436562
-76.5	-11.5	46.8357429869
-76.5	-11.0	47.1378782639
-76.5	-10.5	47.4361957834
-76.5	-10.0	47.7310439349
-76.5	-9.5	48.0227661066
-76.5	-9.0	48.311700686
-76.5	-8.5	48.5981810593
-76.5	-8.0	48.8825356121
-76.5	-7.5	49.1650877286
-76.5	-7.0	49.4461557921
-76.5	-6.5	49.7260531852
-76.5	-6.0	50.005088289
-76.5	-5.5	50.2835644841
-76.5	-5.0	50.5617801497
-76.5	-4.5	50.8400286643
-76.5	-4.0	51.1185984051
-76.5	-3.5	51.3977727486
-76.5	-3.0	51.67783007
-76.5	-2.5	51.9590437439
-76.5	-2.0	52.2416821435
-76.5	-1.5	52.5260086413
-76.5	-1.0	52.8122816085
-76.5	-0.5	53.1007544155
-76.5	0.0	53.3916754317
-76.5	0.5	53.6852880256
-76.5	1.0	53.9818305643
-76.5	1.5	54.2815364143
-76.5	2.0	54.584633941
-76.5	2.5	54.8913465088
-76.5	3.0	55.2018924809
-76.5	3.5	55.5164852198
-76.5	4.0	55.8353330868
-76.5	4.5	56.1586394423
-76.5	5.0	56.4866026456
-76.5	5.5	56.8194160552
-76.5	6.0	57.1572680283
-76.5	6.5	57.5003419214
-76.5	7.0	57.8488160898
-76.5	7.5	58.2028638878
-76.5	8.0	58.5626536689
-76.5	8.5	58.9283487854
-76.5	9.0	59.3001075887
-76.5	9.5	59.6780834291
-76.5	10.0	60.062424656
-76.0	-40	10.0919380406
-76.0	-39.5	11.3321788988
-76.0	-39.0	12.5405296369
-76.0	-38.5	13.7176230921
-76.0	-38.0	14.8640871008
-76.0	-37.5	15.9805444984
-76.0	-37.0	17.0676131192
-76.0	-36.5	18.1259057967
-76.0	-36.0	19.1560303632
-76.0	-35.5	20.15858965
-76.0	-35.0	21.1341814875
-76.0	-34.5	22.0833987051
-76.0	-34.0	23.0068291312
-76.0	-33.5	23.905055593
-76.0	-33.0	24.778655917
-76.0	-32.5	25.6282029286
-76.0	-32.0	26.454264452
-76.0	-31.5	27.2574033108
-76.0	-31.0	28.0381773271
-76.0	-30.5	28.7971393224
-76.0	-30.0	29.5348371172
-76.0	-29.5	30.2518135306
-76.0	-29.0	30.9486063811
-76.0	-28.5	31.6257484861
-76.0	-28.0	32.2837676619
-76.0	-27.5	32.9231867238
-76.0	-27.0	33.5445234864
-76.0	-26.5	34.1482907628
-76.0	-26.0	34.7349963655
-76.0	-25.5	35.3051431058
-76.0	-25.0	35.8592287942
-76.0	-24.5	36.3977462399
-76.0	-24.0	36.9211832514
-76.0	-23.5	37.430022636
-76.0	-23.0	37.9247422
-76.0	-22.5	38.4058147488
-76.0	-22.0	38.8737080869
-76.0	-21.5	39.3288850175
-76.0	-21.0	39.771803343
-76.0	-20.5	40.2029158648
-76.0	-20.0	40.6226703833
-76.0	-19.5	41.0315096978
-76.0	-19.0	41.4298716067
